scenario,run,group,value,indicator
SSP1-2.6,21,Predator,2.99729504876543,mean_tl
SSP1-2.6,22,Predator,2.99483022407407,mean_tl
SSP1-2.6,23,Predator,2.99719676759259,mean_tl
SSP1-2.6,24,Predator,2.99764107222222,mean_tl
SSP1-2.6,25,Predator,2.99606820339506,mean_tl
SSP1-2.6,26,Predator,3.00129118425926,mean_tl
SSP1-2.6,27,Predator,2.99794071820988,mean_tl
SSP1-2.6,28,Predator,2.99531027530864,mean_tl
SSP1-2.6,29,Predator,2.99865259506173,mean_tl
SSP1-2.6,30,Predator,2.99978129290124,mean_tl
SSP1-2.6,31,Predator,2.99609403734568,mean_tl
SSP1-2.6,32,Predator,2.9981183308642,mean_tl
SSP1-2.6,33,Predator,2.99442396697531,mean_tl
SSP1-2.6,34,Predator,2.99690513703704,mean_tl
SSP1-2.6,35,Predator,3.00009331203704,mean_tl
SSP1-2.6,36,Predator,2.99499262037037,mean_tl
SSP1-2.6,37,Predator,2.99186696141975,mean_tl
SSP1-2.6,38,Predator,2.99512411481482,mean_tl
SSP1-2.6,39,Predator,2.99814436604938,mean_tl
SSP1-2.6,40,Predator,2.99431973549383,mean_tl
SSP1-2.6,41,Predator,3.00114870555556,mean_tl
SSP1-2.6,42,Predator,2.99611040864198,mean_tl
SSP1-2.6,43,Predator,2.99639026728395,mean_tl
SSP1-2.6,44,Predator,2.99913206296297,mean_tl
SSP1-2.6,45,Predator,2.99866783395062,mean_tl
SSP1-2.6,46,Predator,2.99337550617284,mean_tl
SSP1-2.6,47,Predator,2.9981196941358,mean_tl
SSP1-2.6,48,Predator,3.00039573981482,mean_tl
SSP1-2.6,49,Predator,2.99855145185185,mean_tl
SSP1-2.6,50,Predator,2.9964867117284,mean_tl
SSP1-2.6,51,Predator,2.99309242962963,mean_tl
SSP1-2.6,52,Predator,2.99741306450617,mean_tl
SSP1-2.6,53,Predator,2.99570160555556,mean_tl
SSP1-2.6,54,Predator,2.99396342253087,mean_tl
SSP1-2.6,55,Predator,2.99580822253086,mean_tl
SSP1-2.6,56,Predator,2.99918635246914,mean_tl
SSP1-2.6,57,Predator,2.99410702098766,mean_tl
SSP1-2.6,58,Predator,2.99252976944444,mean_tl
SSP1-2.6,59,Predator,2.99675979382716,mean_tl
SSP1-2.6,60,Predator,2.99756572839506,mean_tl
SSP1-2.6,61,Predator,2.99966352006173,mean_tl
SSP1-2.6,62,Predator,2.99389196111111,mean_tl
SSP1-2.6,63,Predator,2.99632667932099,mean_tl
SSP1-2.6,64,Predator,2.99488558487654,mean_tl
SSP1-2.6,65,Predator,2.99573133395062,mean_tl
SSP1-2.6,66,Predator,2.99548443703704,mean_tl
SSP1-2.6,67,Predator,2.99658397098766,mean_tl
SSP1-2.6,68,Predator,2.99938142901235,mean_tl
SSP1-2.6,69,Predator,2.99770934351852,mean_tl
SSP1-2.6,70,Predator,2.99679070061729,mean_tl
SSP1-2.6,71,Predator,3.00069782098766,mean_tl
SSP1-2.6,72,Predator,2.99808661851852,mean_tl
SSP1-2.6,73,Predator,2.99644141203704,mean_tl
SSP1-2.6,74,Predator,2.99674136851852,mean_tl
SSP1-2.6,75,Predator,2.99591737345679,mean_tl
SSP1-2.6,76,Predator,2.99502897469136,mean_tl
SSP1-2.6,77,Predator,2.99840290740741,mean_tl
SSP1-2.6,78,Predator,2.99746282777778,mean_tl
SSP1-2.6,79,Predator,2.99723152407408,mean_tl
SSP1-2.6,80,Predator,2.99845016234568,mean_tl
SSP1-2.6,81,Predator,2.99399149598766,mean_tl
SSP1-2.6,82,Predator,2.99444630648148,mean_tl
SSP1-2.6,83,Predator,2.99496303333333,mean_tl
SSP1-2.6,84,Predator,2.99713803765432,mean_tl
SSP1-2.6,85,Predator,2.99938839382716,mean_tl
SSP1-2.6,86,Predator,2.99630121049383,mean_tl
SSP1-2.6,87,Predator,2.99821798703704,mean_tl
SSP1-2.6,88,Predator,2.99757185185185,mean_tl
SSP1-2.6,89,Predator,2.99840633271605,mean_tl
SSP1-2.6,90,Predator,2.99173606111111,mean_tl
SSP1-2.6,91,Predator,2.99474899907408,mean_tl
SSP1-2.6,92,Predator,2.99867530123457,mean_tl
SSP1-2.6,93,Predator,2.99576526604938,mean_tl
SSP1-2.6,94,Predator,2.99354504444444,mean_tl
SSP1-2.6,95,Predator,2.99962910277778,mean_tl
SSP1-2.6,96,Predator,2.99758143209877,mean_tl
SSP1-2.6,97,Predator,2.99356726080247,mean_tl
SSP1-2.6,98,Predator,2.99195246049383,mean_tl
SSP1-2.6,99,Predator,2.99790774382716,mean_tl
SSP1-2.6,100,Predator,2.9976053,mean_tl
SSP1-2.6,1,Invertebrate,2.28267660987654,mean_tl
SSP1-2.6,2,Invertebrate,2.28440927407408,mean_tl
SSP1-2.6,3,Invertebrate,2.28385344897119,mean_tl
SSP1-2.6,4,Invertebrate,2.28216672716049,mean_tl
SSP1-2.6,5,Invertebrate,2.2822153526749,mean_tl
SSP1-2.6,6,Invertebrate,2.28311031069959,mean_tl
SSP1-2.6,7,Invertebrate,2.28411503251029,mean_tl
SSP1-2.6,8,Invertebrate,2.28486250946502,mean_tl
SSP1-2.6,9,Invertebrate,2.28742550246914,mean_tl
SSP1-2.6,10,Invertebrate,2.28168439300412,mean_tl
SSP1-2.6,11,Invertebrate,2.28388342427983,mean_tl
SSP1-2.6,12,Invertebrate,2.28624440041152,mean_tl
SSP1-2.6,13,Invertebrate,2.28361935843621,mean_tl
SSP1-2.6,14,Invertebrate,2.28277603209877,mean_tl
SSP1-2.6,15,Invertebrate,2.28468915308642,mean_tl
SSP1-2.6,16,Invertebrate,2.28545003168724,mean_tl
SSP1-2.6,17,Invertebrate,2.28093837654321,mean_tl
SSP1-2.6,18,Invertebrate,2.28674367489712,mean_tl
SSP1-2.6,19,Invertebrate,2.28446822016461,mean_tl
SSP1-2.6,20,Invertebrate,2.28517509835391,mean_tl
SSP1-2.6,21,Invertebrate,2.28257791975309,mean_tl
SSP1-2.6,22,Invertebrate,2.28205869135802,mean_tl
SSP1-2.6,23,Invertebrate,2.28359189835391,mean_tl
SSP1-2.6,24,Invertebrate,2.28435041975309,mean_tl
SSP1-2.6,25,Invertebrate,2.28552667736625,mean_tl
SSP1-2.6,26,Invertebrate,2.28100608148148,mean_tl
SSP1-2.6,27,Invertebrate,2.28378419958848,mean_tl
SSP1-2.6,28,Invertebrate,2.28407815349794,mean_tl
SSP1-2.6,29,Invertebrate,2.2846235345679,mean_tl
SSP1-2.6,30,Invertebrate,2.28547407119341,mean_tl
SSP1-2.6,31,Invertebrate,2.28299328518518,mean_tl
SSP1-2.6,32,Invertebrate,2.28474789382716,mean_tl
SSP1-2.6,33,Invertebrate,2.2826859744856,mean_tl
SSP1-2.6,34,Invertebrate,2.28484149958848,mean_tl
SSP1-2.6,35,Invertebrate,2.2843307037037,mean_tl
SSP1-2.6,36,Invertebrate,2.28324960288066,mean_tl
SSP1-2.6,37,Invertebrate,2.28095805761317,mean_tl
SSP1-2.6,38,Invertebrate,2.2823856127572,mean_tl
SSP1-2.6,39,Invertebrate,2.28501451028807,mean_tl
SSP1-2.6,40,Invertebrate,2.28567068024691,mean_tl
SSP1-2.6,41,Invertebrate,2.28292649218107,mean_tl
SSP1-2.6,42,Invertebrate,2.27896210946502,mean_tl
SSP1-2.6,43,Invertebrate,2.2844479781893,mean_tl
SSP1-2.6,44,Invertebrate,2.28037215349794,mean_tl
SSP1-2.6,45,Invertebrate,2.282191118107,mean_tl
SSP1-2.6,46,Invertebrate,2.28267039218107,mean_tl
SSP1-2.6,47,Invertebrate,2.28484978971193,mean_tl
SSP1-2.6,48,Invertebrate,2.28727536378601,mean_tl
SSP1-2.6,49,Invertebrate,2.2865190872428,mean_tl
SSP1-2.6,50,Invertebrate,2.28494834732511,mean_tl
SSP1-2.6,51,Invertebrate,2.28413059753087,mean_tl
SSP1-2.6,52,Invertebrate,2.28585886090535,mean_tl
SSP1-2.6,53,Invertebrate,2.28219913127572,mean_tl
SSP1-2.6,54,Invertebrate,2.28338303580247,mean_tl
SSP1-2.6,55,Invertebrate,2.28261414773663,mean_tl
SSP1-2.6,56,Invertebrate,2.28519422798354,mean_tl
SSP1-2.6,57,Invertebrate,2.28426147572016,mean_tl
SSP1-2.6,58,Invertebrate,2.28207404938271,mean_tl
SSP1-2.6,59,Invertebrate,2.28395837736626,mean_tl
SSP1-2.6,60,Invertebrate,2.28442971522633,mean_tl
SSP1-2.6,61,Invertebrate,2.2830226164609,mean_tl
SSP1-2.6,62,Invertebrate,2.28285227901234,mean_tl
SSP1-2.6,63,Invertebrate,2.28448533950617,mean_tl
SSP1-2.6,64,Invertebrate,2.28820284567902,mean_tl
SSP1-2.6,65,Invertebrate,2.28794035843621,mean_tl
SSP1-2.6,66,Invertebrate,2.28272526625515,mean_tl
SSP1-2.6,67,Invertebrate,2.28539179465021,mean_tl
SSP1-2.6,68,Invertebrate,2.28314301481481,mean_tl
SSP1-2.6,69,Invertebrate,2.28441531193416,mean_tl
SSP1-2.6,70,Invertebrate,2.2838649691358,mean_tl
SSP1-2.6,71,Invertebrate,2.28788644855967,mean_tl
SSP1-2.6,72,Invertebrate,2.28202642263375,mean_tl
SSP1-2.6,73,Invertebrate,2.28268894032922,mean_tl
SSP1-2.6,74,Invertebrate,2.28595701440329,mean_tl
SSP1-2.6,75,Invertebrate,2.28388450658436,mean_tl
SSP1-2.6,76,Invertebrate,2.2817010563786,mean_tl
SSP1-2.6,77,Invertebrate,2.27997449588477,mean_tl
SSP1-2.6,78,Invertebrate,2.28167964650206,mean_tl
SSP1-2.6,79,Invertebrate,2.28525014074074,mean_tl
SSP1-2.6,80,Invertebrate,2.27896888148148,mean_tl
SSP1-2.6,81,Invertebrate,2.28274641316872,mean_tl
SSP1-2.6,82,Invertebrate,2.28187822674897,mean_tl
SSP1-2.6,83,Invertebrate,2.28360895226338,mean_tl
SSP1-2.6,84,Invertebrate,2.28506969218107,mean_tl
SSP1-2.6,85,Invertebrate,2.28749837407408,mean_tl
SSP1-2.6,86,Invertebrate,2.28308605679012,mean_tl
SSP1-2.6,87,Invertebrate,2.28157510617284,mean_tl
SSP1-2.6,88,Invertebrate,2.28717924197531,mean_tl
SSP1-2.6,89,Invertebrate,2.28501291152263,mean_tl
SSP1-2.6,90,Invertebrate,2.27996019382716,mean_tl
SSP1-2.6,91,Invertebrate,2.2804181909465,mean_tl
SSP1-2.6,92,Invertebrate,2.28435450699589,mean_tl
SSP1-2.6,93,Invertebrate,2.28642342139918,mean_tl
SSP1-2.6,94,Invertebrate,2.28164606872428,mean_tl
SSP1-2.6,95,Invertebrate,2.28262849711934,mean_tl
SSP1-2.6,96,Invertebrate,2.28632594074074,mean_tl
SSP1-2.6,97,Invertebrate,2.28244578600823,mean_tl
SSP1-2.6,98,Invertebrate,2.28242247160494,mean_tl
SSP1-2.6,99,Invertebrate,2.28314871728395,mean_tl
SSP1-2.6,100,Invertebrate,2.28214468436214,mean_tl
SSP1-2.6,1,Mid-trophic species,2.70584939176955,mean_tl
SSP1-2.6,2,Mid-trophic species,2.70785354855967,mean_tl
SSP1-2.6,3,Mid-trophic species,2.71096839979424,mean_tl
SSP1-2.6,4,Mid-trophic species,2.70351114300411,mean_tl
SSP1-2.6,5,Mid-trophic species,2.70659963497942,mean_tl
SSP1-2.6,6,Mid-trophic species,2.70632921995885,mean_tl
SSP1-2.6,7,Mid-trophic species,2.70649401707819,mean_tl
SSP1-2.6,8,Mid-trophic species,2.70958913333333,mean_tl
SSP1-2.6,9,Mid-trophic species,2.70961367139918,mean_tl
SSP1-2.6,10,Mid-trophic species,2.70920159382716,mean_tl
SSP1-2.6,11,Mid-trophic species,2.71048887345679,mean_tl
SSP1-2.6,12,Mid-trophic species,2.70497458559671,mean_tl
SSP1-2.6,13,Mid-trophic species,2.70544794588477,mean_tl
SSP1-2.6,14,Mid-trophic species,2.70793500061728,mean_tl
SSP1-2.6,15,Mid-trophic species,2.70711347901235,mean_tl
SSP1-2.6,16,Mid-trophic species,2.70887766358025,mean_tl
SSP1-2.6,17,Mid-trophic species,2.70972800781893,mean_tl
SSP1-2.6,18,Mid-trophic species,2.70713736563786,mean_tl
SSP1-2.6,19,Mid-trophic species,2.71136421851852,mean_tl
SSP1-2.6,20,Mid-trophic species,2.70917582016461,mean_tl
SSP1-2.6,21,Mid-trophic species,2.70973446872428,mean_tl
SSP1-2.6,22,Mid-trophic species,2.7080270526749,mean_tl
SSP1-2.6,23,Mid-trophic species,2.70789894567901,mean_tl
SSP1-2.6,24,Mid-trophic species,2.70408846502058,mean_tl
SSP1-2.6,25,Mid-trophic species,2.70761278539095,mean_tl
SSP1-2.6,26,Mid-trophic species,2.71419699382716,mean_tl
SSP1-2.6,27,Mid-trophic species,2.70799221131687,mean_tl
SSP1-2.6,28,Mid-trophic species,2.70803876111111,mean_tl
SSP1-2.6,29,Mid-trophic species,2.70664688024692,mean_tl
SSP1-2.6,30,Mid-trophic species,2.71077642139918,mean_tl
SSP1-2.6,31,Mid-trophic species,2.70682881316872,mean_tl
SSP1-2.6,32,Mid-trophic species,2.70803788251029,mean_tl
SSP1-2.6,33,Mid-trophic species,2.71013839053498,mean_tl
SSP1-2.6,34,Mid-trophic species,2.70802800761317,mean_tl
SSP1-2.6,35,Mid-trophic species,2.70732016872428,mean_tl
SSP1-2.6,36,Mid-trophic species,2.71026888744856,mean_tl
SSP1-2.6,37,Mid-trophic species,2.70904434753087,mean_tl
SSP1-2.6,38,Mid-trophic species,2.70480515493827,mean_tl
SSP1-2.6,39,Mid-trophic species,2.70781176255144,mean_tl
SSP1-2.6,40,Mid-trophic species,2.70361312160494,mean_tl
SSP1-2.6,41,Mid-trophic species,2.70844535452675,mean_tl
SSP1-2.6,42,Mid-trophic species,2.70711311337449,mean_tl
SSP1-2.6,43,Mid-trophic species,2.70362718539095,mean_tl
SSP1-2.6,44,Mid-trophic species,2.70751359300412,mean_tl
SSP1-2.6,45,Mid-trophic species,2.70780228209877,mean_tl
SSP1-2.6,46,Mid-trophic species,2.7044234462963,mean_tl
SSP1-2.6,47,Mid-trophic species,2.70685907160494,mean_tl
SSP1-2.6,48,Mid-trophic species,2.71061875946502,mean_tl
SSP1-2.6,49,Mid-trophic species,2.70916406707819,mean_tl
SSP1-2.6,50,Mid-trophic species,2.71072034032922,mean_tl
SSP1-2.6,51,Mid-trophic species,2.70567601296297,mean_tl
SSP1-2.6,52,Mid-trophic species,2.70490430699589,mean_tl
SSP1-2.6,53,Mid-trophic species,2.71090768168724,mean_tl
SSP1-2.6,54,Mid-trophic species,2.70603479897119,mean_tl
SSP1-2.6,55,Mid-trophic species,2.70745607057613,mean_tl
SSP1-2.6,56,Mid-trophic species,2.70761734547325,mean_tl
SSP1-2.6,57,Mid-trophic species,2.7026817399177,mean_tl
SSP1-2.6,58,Mid-trophic species,2.70572801008231,mean_tl
SSP1-2.6,59,Mid-trophic species,2.71073608230453,mean_tl
SSP1-2.6,60,Mid-trophic species,2.71104558209877,mean_tl
SSP1-2.6,61,Mid-trophic species,2.70641609547325,mean_tl
SSP1-2.6,62,Mid-trophic species,2.70345381790124,mean_tl
SSP1-2.6,63,Mid-trophic species,2.71115047037037,mean_tl
SSP1-2.6,64,Mid-trophic species,2.7072172537037,mean_tl
SSP1-2.6,65,Mid-trophic species,2.7031655563786,mean_tl
SSP1-2.6,66,Mid-trophic species,2.70746146748971,mean_tl
SSP1-2.6,67,Mid-trophic species,2.70745084588477,mean_tl
SSP1-2.6,68,Mid-trophic species,2.70755664609054,mean_tl
SSP1-2.6,69,Mid-trophic species,2.70853418786008,mean_tl
SSP1-2.6,70,Mid-trophic species,2.71317772633745,mean_tl
SSP1-2.6,71,Mid-trophic species,2.7113060026749,mean_tl
SSP1-2.6,72,Mid-trophic species,2.70716143436214,mean_tl
SSP1-2.6,73,Mid-trophic species,2.70569055493827,mean_tl
SSP1-2.6,74,Mid-trophic species,2.70640521810699,mean_tl
SSP1-2.6,75,Mid-trophic species,2.70492600185185,mean_tl
SSP1-2.6,76,Mid-trophic species,2.70918784814815,mean_tl
SSP1-2.6,77,Mid-trophic species,2.70742518374486,mean_tl
SSP1-2.6,78,Mid-trophic species,2.70768660658436,mean_tl
SSP1-2.6,79,Mid-trophic species,2.70910598518519,mean_tl
SSP1-2.6,80,Mid-trophic species,2.70937684547325,mean_tl
SSP1-2.6,81,Mid-trophic species,2.70628193683128,mean_tl
SSP1-2.6,82,Mid-trophic species,2.70552144917696,mean_tl
SSP1-2.6,83,Mid-trophic species,2.70889773271605,mean_tl
SSP1-2.6,84,Mid-trophic species,2.71145318621399,mean_tl
SSP1-2.6,85,Mid-trophic species,2.71153456234568,mean_tl
SSP1-2.6,86,Mid-trophic species,2.7118675117284,mean_tl
SSP1-2.6,87,Mid-trophic species,2.70893823744856,mean_tl
SSP1-2.6,88,Mid-trophic species,2.70895866502058,mean_tl
SSP1-2.6,89,Mid-trophic species,2.70749826522634,mean_tl
SSP1-2.6,90,Mid-trophic species,2.70369839897119,mean_tl
SSP1-2.6,91,Mid-trophic species,2.7035660654321,mean_tl
SSP1-2.6,92,Mid-trophic species,2.71434296975309,mean_tl
SSP1-2.6,93,Mid-trophic species,2.70886113683128,mean_tl
SSP1-2.6,94,Mid-trophic species,2.7065026781893,mean_tl
SSP1-2.6,95,Mid-trophic species,2.70929247160494,mean_tl
SSP1-2.6,96,Mid-trophic species,2.70890880493827,mean_tl
SSP1-2.6,97,Mid-trophic species,2.71111778148148,mean_tl
SSP1-2.6,98,Mid-trophic species,2.70671145061729,mean_tl
SSP1-2.6,99,Mid-trophic species,2.70913169506173,mean_tl
SSP1-2.6,100,Mid-trophic species,2.7081561563786,mean_tl
SSP5-8.5,1,Prey,2.32377466790123,mean_tl
SSP5-8.5,2,Prey,2.32439278271605,mean_tl
SSP5-8.5,3,Prey,2.32077992469136,mean_tl
SSP5-8.5,4,Prey,2.32408721728395,mean_tl
SSP5-8.5,5,Prey,2.32849151851852,mean_tl
SSP5-8.5,6,Prey,2.32740610123457,mean_tl
SSP5-8.5,7,Prey,2.32390321604938,mean_tl
SSP5-8.5,8,Prey,2.31997499753086,mean_tl
SSP5-8.5,9,Prey,2.32652374444444,mean_tl
SSP5-8.5,10,Prey,2.32376227901235,mean_tl
SSP5-8.5,11,Prey,2.32829155555556,mean_tl
SSP5-8.5,12,Prey,2.32591857037037,mean_tl
SSP5-8.5,13,Prey,2.32476173827161,mean_tl
SSP5-8.5,14,Prey,2.32452641234568,mean_tl
SSP5-8.5,15,Prey,2.32381768395062,mean_tl
SSP5-8.5,16,Prey,2.32206944320988,mean_tl
SSP5-8.5,17,Prey,2.32293754320988,mean_tl
SSP5-8.5,18,Prey,2.32188195555556,mean_tl
SSP5-8.5,19,Prey,2.32639456666667,mean_tl
SSP5-8.5,20,Prey,2.32663924567901,mean_tl
SSP5-8.5,21,Prey,2.32392088395062,mean_tl
SSP5-8.5,22,Prey,2.32472601111111,mean_tl
SSP5-8.5,23,Prey,2.32127200987654,mean_tl
SSP5-8.5,24,Prey,2.32616178148148,mean_tl
SSP5-8.5,25,Prey,2.32292452222222,mean_tl
SSP5-8.5,26,Prey,2.32501108271605,mean_tl
SSP5-8.5,27,Prey,2.32593140246914,mean_tl
SSP5-8.5,28,Prey,2.32864087407407,mean_tl
SSP5-8.5,29,Prey,2.32663622839506,mean_tl
SSP5-8.5,30,Prey,2.32868693703704,mean_tl
SSP5-8.5,31,Prey,2.32753415679012,mean_tl
SSP5-8.5,32,Prey,2.32523036666667,mean_tl
SSP5-8.5,33,Prey,2.32741122098765,mean_tl
SSP5-8.5,34,Prey,2.32592406419753,mean_tl
SSP5-8.5,35,Prey,2.32091565061728,mean_tl
SSP5-8.5,36,Prey,2.32341237530864,mean_tl
SSP5-8.5,37,Prey,2.32445497283951,mean_tl
SSP5-8.5,38,Prey,2.32428450617284,mean_tl
SSP5-8.5,39,Prey,2.32112822469136,mean_tl
SSP5-8.5,40,Prey,2.32027737777778,mean_tl
SSP5-8.5,41,Prey,2.32209556790123,mean_tl
SSP5-8.5,42,Prey,2.32651553333333,mean_tl
SSP5-8.5,43,Prey,2.32348843827161,mean_tl
SSP5-8.5,44,Prey,2.32851143827161,mean_tl
SSP5-8.5,45,Prey,2.3239869,mean_tl
SSP5-8.5,46,Prey,2.32562530617284,mean_tl
SSP5-8.5,47,Prey,2.32870818888889,mean_tl
SSP5-8.5,48,Prey,2.32305858395062,mean_tl
SSP5-8.5,49,Prey,2.32837424567901,mean_tl
SSP5-8.5,50,Prey,2.32257095308642,mean_tl
SSP5-8.5,51,Prey,2.32874803827161,mean_tl
SSP5-8.5,52,Prey,2.32506301234568,mean_tl
SSP5-8.5,53,Prey,2.32677354197531,mean_tl
SSP5-8.5,54,Prey,2.32271888641975,mean_tl
SSP5-8.5,55,Prey,2.3239922654321,mean_tl
SSP5-8.5,56,Prey,2.3264841654321,mean_tl
SSP5-8.5,57,Prey,2.32577234444444,mean_tl
SSP5-8.5,58,Prey,2.32497093580247,mean_tl
SSP5-8.5,59,Prey,2.32557021234568,mean_tl
SSP5-8.5,60,Prey,2.32350504814815,mean_tl
SSP5-8.5,61,Prey,2.32048687037037,mean_tl
SSP5-8.5,62,Prey,2.32599231604938,mean_tl
SSP5-8.5,63,Prey,2.32846083333333,mean_tl
SSP5-8.5,64,Prey,2.32244192222222,mean_tl
SSP5-8.5,65,Prey,2.32603675061728,mean_tl
SSP5-8.5,66,Prey,2.32259575185185,mean_tl
SSP5-8.5,67,Prey,2.32949589753086,mean_tl
SSP5-8.5,68,Prey,2.32571336666667,mean_tl
SSP5-8.5,69,Prey,2.32630497530864,mean_tl
SSP5-8.5,70,Prey,2.32659687901235,mean_tl
SSP5-8.5,71,Prey,2.32608376419753,mean_tl
SSP5-8.5,72,Prey,2.32668483827161,mean_tl
SSP5-8.5,73,Prey,2.32866640123457,mean_tl
SSP5-8.5,74,Prey,2.32406312098765,mean_tl
SSP5-8.5,75,Prey,2.322783,mean_tl
SSP5-8.5,76,Prey,2.32452747654321,mean_tl
SSP5-8.5,77,Prey,2.32525560493827,mean_tl
SSP5-8.5,78,Prey,2.32756880864198,mean_tl
SSP5-8.5,79,Prey,2.32781856790123,mean_tl
SSP5-8.5,80,Prey,2.32283399876543,mean_tl
SSP5-8.5,81,Prey,2.32640463209877,mean_tl
SSP5-8.5,82,Prey,2.32643940617284,mean_tl
SSP5-8.5,83,Prey,2.32471854691358,mean_tl
SSP5-8.5,84,Prey,2.32177727407407,mean_tl
SSP5-8.5,85,Prey,2.32500652716049,mean_tl
SSP5-8.5,86,Prey,2.32371682098765,mean_tl
SSP5-8.5,87,Prey,2.32489403950617,mean_tl
SSP5-8.5,88,Prey,2.32717622592593,mean_tl
SSP5-8.5,89,Prey,2.3265940962963,mean_tl
SSP5-8.5,90,Prey,2.32328418888889,mean_tl
SSP5-8.5,91,Prey,2.32443732469136,mean_tl
SSP5-8.5,92,Prey,2.3240293617284,mean_tl
SSP5-8.5,93,Prey,2.32473714444444,mean_tl
SSP5-8.5,94,Prey,2.32314411358025,mean_tl
SSP5-8.5,95,Prey,2.32828288024691,mean_tl
SSP5-8.5,96,Prey,2.31976362716049,mean_tl
SSP5-8.5,97,Prey,2.32382054444444,mean_tl
SSP5-8.5,98,Prey,2.32543224444444,mean_tl
SSP5-8.5,99,Prey,2.33102181604938,mean_tl
SSP5-8.5,100,Prey,2.32892576790123,mean_tl
SSP5-8.5,1,Predator,2.99056206358025,mean_tl
SSP5-8.5,2,Predator,2.99433485092593,mean_tl
SSP5-8.5,3,Predator,2.99731422098766,mean_tl
SSP5-8.5,4,Predator,2.99538811820988,mean_tl
SSP5-8.5,5,Predator,2.99514407160494,mean_tl
SSP5-8.5,6,Predator,2.99763308858025,mean_tl
SSP5-8.5,7,Predator,2.99421658209877,mean_tl
SSP5-8.5,8,Predator,2.99656404907408,mean_tl
SSP5-8.5,9,Predator,2.99474019074074,mean_tl
SSP5-8.5,10,Predator,2.99614105679012,mean_tl
SSP5-8.5,11,Predator,2.99982609475309,mean_tl
SSP5-8.5,12,Predator,2.99357722839506,mean_tl
SSP5-8.5,13,Predator,2.99184758611111,mean_tl
SSP5-8.5,14,Predator,2.99715254537037,mean_tl
SSP5-8.5,15,Predator,2.99431669290124,mean_tl
SSP5-8.5,16,Predator,2.99453241234568,mean_tl
SSP5-8.5,17,Predator,2.99567507438272,mean_tl
SSP5-8.5,18,Predator,2.99575524351852,mean_tl
SSP5-8.5,19,Predator,2.99651583827161,mean_tl
SSP5-8.5,20,Predator,2.99518560524691,mean_tl
SSP5-8.5,21,Predator,2.99769868703704,mean_tl
SSP5-8.5,22,Predator,2.99330751790123,mean_tl
SSP5-8.5,23,Predator,2.99768082160494,mean_tl
SSP5-8.5,24,Predator,2.99148119845679,mean_tl
SSP5-8.5,25,Predator,2.99726063919753,mean_tl
SSP5-8.5,26,Predator,2.9955637,mean_tl
SSP5-8.5,27,Predator,2.99775236018519,mean_tl
SSP5-8.5,28,Predator,2.99356849722222,mean_tl
SSP5-8.5,29,Predator,2.99862595555556,mean_tl
SSP5-8.5,30,Predator,2.99760166728395,mean_tl
SSP5-8.5,31,Predator,2.99308034567901,mean_tl
SSP5-8.5,32,Predator,2.99904810308642,mean_tl
SSP5-8.5,33,Predator,2.9909649867284,mean_tl
SSP5-8.5,34,Predator,2.99361418549383,mean_tl
SSP5-8.5,35,Predator,2.99227109259259,mean_tl
SSP5-8.5,36,Predator,2.99281989012346,mean_tl
SSP5-8.5,37,Predator,2.99684988302469,mean_tl
SSP5-8.5,38,Predator,2.99457471759259,mean_tl
SSP5-8.5,39,Predator,2.99443446296296,mean_tl
SSP5-8.5,40,Predator,2.99491696697531,mean_tl
SSP5-8.5,41,Predator,2.9925987771605,mean_tl
SSP5-8.5,42,Predator,2.99710540833333,mean_tl
SSP5-8.5,43,Predator,2.99713022407408,mean_tl
SSP5-8.5,44,Predator,2.99617188641976,mean_tl
SSP5-8.5,45,Predator,2.99694384382716,mean_tl
SSP5-8.5,46,Predator,2.99419216018518,mean_tl
SSP5-8.5,47,Predator,2.99528526512345,mean_tl
SSP5-8.5,48,Predator,2.99493233981482,mean_tl
SSP5-8.5,49,Predator,2.99682137777778,mean_tl
SSP5-8.5,50,Predator,2.99574515154321,mean_tl
SSP5-8.5,51,Predator,2.99697864598766,mean_tl
SSP5-8.5,52,Predator,2.99302182746914,mean_tl
SSP5-8.5,53,Predator,2.99812975925926,mean_tl
SSP5-8.5,54,Predator,2.99273192098766,mean_tl
SSP5-8.5,55,Predator,2.99354309845679,mean_tl
SSP5-8.5,56,Predator,2.99374127129629,mean_tl
SSP5-8.5,57,Predator,2.99405354783951,mean_tl
SSP5-8.5,58,Predator,2.99267430987655,mean_tl
SSP5-8.5,59,Predator,2.99707810524691,mean_tl
SSP5-8.5,60,Predator,2.99497290246914,mean_tl
SSP5-8.5,61,Predator,2.9955921537037,mean_tl
SSP5-8.5,62,Predator,2.99436608888889,mean_tl
