indicator,scenario,year,species,latin,group,species_order,mean,sd,n_runs,se,ci_low,ci_high
biomass,SSP5-8.5,2039,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,267395.619,84349.6656592416,100,8434.96656592416,250658.815353829,284132.422646171
biomass,SSP5-8.5,2040,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,251991.44394,69612.5960015744,100,6961.25960015744,238178.794636974,265804.093243026
biomass,SSP5-8.5,2041,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,246404.1628,80015.0645927127,100,8001.50645927127,230527.438045286,262280.887554714
biomass,SSP5-8.5,2042,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,263045.5514,82306.1163892629,100,8230.61163892629,246714.232264118,279376.870535882
biomass,SSP5-8.5,2043,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,257341.91754,81509.3463189736,100,8150.93463189736,241168.694872116,273515.140207884
biomass,SSP5-8.5,2044,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,270468.96575,87587.2145840205,100,8758.72145840205,253089.762158015,287848.169341985
biomass,SSP5-8.5,2045,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,275607.4325,92260.0203209217,100,9226.00203209217,257301.042872552,293913.822127448
biomass,SSP5-8.5,2046,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,266922.52254,78202.0894129634,100,7820.20894129634,251405.531393732,282439.513686268
biomass,SSP5-8.5,2047,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,261822.6101,76866.3023410992,100,7686.63023410992,246570.668088902,277074.552111098
biomass,SSP5-8.5,2048,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,272733.959,82419.1817758797,100,8241.91817758797,256380.205238442,289087.712761558
biomass,SSP5-8.5,2049,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,263975.5961,71054.0873199823,100,7105.40873199823,249876.923646019,278074.268553981
biomass,SSP5-8.5,2050,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,254881.19945,81168.2607829623,100,8116.82607829623,238775.655552366,270986.743347634
biomass,SSP5-8.5,2051,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,256539.2898,71100.7648375534,100,7110.07648375534,242431.355513857,270647.224086143
biomass,SSP5-8.5,2052,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,264482.54545,77760.4119725934,100,7776.04119725934,249053.192690164,279911.898209836
biomass,SSP5-8.5,2053,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,264158.3213,81124.1262678168,100,8112.41262678168,248061.534647676,280255.107952324
biomass,SSP5-8.5,2054,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,265080.93034,70641.1656958248,100,7064.11656958248,251064.190494652,279097.670185348
biomass,SSP5-8.5,2055,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,270857.26815,80162.9633857005,100,8016.29633857005,254951.197066069,286763.339233931
biomass,SSP5-8.5,2056,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,265274.93334,82370.6984468258,100,8237.06984468258,248930.79972278,281619.06695722
biomass,SSP5-8.5,2057,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,267344.57224,84212.060644438,100,8421.2060644438,250635.072414128,284054.072065872
biomass,SSP5-8.5,2058,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,271977.4412,84013.2395624971,100,8401.32395624971,255307.39179024,288647.49060976
biomass,SSP5-8.5,2059,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,265975.1809,86799.4476875906,100,8679.94476875906,248752.287350994,283198.074449006
biomass,SSP5-8.5,2060,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,264368.2492,80109.8849900039,100,8010.98849900039,248472.71002132,280263.78837868
biomass,SSP5-8.5,2061,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,272236.8952,85380.2272246813,100,8538.02272246813,255295.605781049,289178.184618951
biomass,SSP5-8.5,2062,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,269552.8272,85826.9905867728,100,8582.69905867729,252522.890237408,286582.764162592
biomass,SSP5-8.5,2063,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,274507.6111,79533.6995463776,100,7953.36995463776,258726.39961377,290288.82258623
biomass,SSP5-8.5,2064,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,264862.8426,87955.7096478559,100,8795.57096478559,247410.521592791,282315.163607209
biomass,SSP5-8.5,2065,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,245949.32706,83260.2106070956,100,8326.02106070955,229428.694932075,262469.959187925
biomass,SSP5-8.5,2066,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,266574.1784,79420.8268735251,100,7942.08268735251,250815.363300854,282332.993499146
biomass,SSP5-8.5,2067,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,257338.65099,78257.7000916358,100,7825.77000916358,241810.625478601,272866.676501399
biomass,SSP5-8.5,2068,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,264857.72335,72282.6161017806,100,7228.26161017806,250515.284132583,279200.162567417
biomass,SSP5-8.5,2069,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,275259.0766,72510.0217552756,100,7251.00217552756,260871.515167328,289646.638032672
biomass,SSP5-8.5,2070,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,274657.34725,81133.0712365122,100,8113.30712365122,258558.785721824,290755.908778176
biomass,SSP5-8.5,2071,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,264272.35585,92059.3683342398,100,9205.93683342398,246005.779929886,282538.931770114
biomass,SSP5-8.5,2072,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,276423.0816,83989.23448678,100,8398.923448678,259757.795318056,293088.367881944
biomass,SSP5-8.5,2073,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,265467.7172,79538.5114806021,100,7953.85114806021,249685.550921624,281249.883478376
biomass,SSP5-8.5,2074,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,271720.98263,92721.7608923825,100,9272.17608923825,253322.973655639,290118.991604361
biomass,SSP5-8.5,2075,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,256296.96144,80850.4605784732,100,8085.04605784732,240254.475997662,272339.446882338
biomass,SSP5-8.5,2076,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,274385.893,81034.801649669,100,8103.48016496691,258306.830289828,290464.955710172
biomass,SSP5-8.5,2077,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,281119.8827,82980.3902710772,100,8298.03902710772,264654.772997487,297584.992402513
biomass,SSP5-8.5,2078,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,279440.92934,96720.4481009093,100,9672.04481009093,260249.494071314,298632.364608686
biomass,SSP5-8.5,2079,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,289236.3799,90194.6927220337,100,9019.46927220337,271339.796075781,307132.963724219
biomass,SSP5-8.5,2080,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,281130.86798,92441.9440354615,100,9244.19440354615,262788.380740723,299473.355219277
biomass,SSP5-8.5,2081,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,283862.8394,95497.9740609206,100,9549.79740609206,264913.969502616,302811.709297384
biomass,SSP5-8.5,2082,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,267065.6083,77946.5986494465,100,7794.65986494465,251599.312064127,282531.904535874
biomass,SSP5-8.5,2083,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,257978.7772,72673.3958319357,100,7267.33958319357,243558.798806092,272398.755593908
biomass,SSP5-8.5,2084,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,273758.468,73223.1012801205,100,7322.31012801205,259229.416119226,288287.519880774
biomass,SSP5-8.5,2085,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,276853.49386,86262.2147946122,100,8626.22147946123,259737.198972314,293969.788747686
biomass,SSP5-8.5,2086,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,267355.3584,82388.6981299845,100,8238.86981299845,251007.653255135,283703.063544865
biomass,SSP5-8.5,2087,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,260198.1093,92728.2732150762,100,9272.82732150762,241798.808139531,278597.410460469
biomass,SSP5-8.5,2088,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,267583.64366,81403.8083992278,100,8140.38083992278,251431.362005056,283735.925314944
biomass,SSP5-8.5,2089,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,276333.40564,74629.7982876752,100,7462.97982876752,261525.234554412,291141.576725588
biomass,SSP5-8.5,2090,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,279392.79465,100925.338505543,100,10092.5338505543,259367.017899271,299418.57140073
biomass,SSP5-8.5,2091,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,261024.1667,80558.013213702,100,8055.8013213702,245039.709159525,277008.624240475
biomass,SSP5-8.5,2092,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,258367.3364,76515.1185033533,100,7651.51185033533,243185.0768813,273549.5959187
biomass,SSP5-8.5,2093,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,246929.3772,72118.4739172102,100,7211.84739172102,232619.507353093,261239.247046907
biomass,SSP5-8.5,2094,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262900.5883,79049.5948757501,100,7904.95948757501,247215.43368315,278585.74291685
biomass,SSP5-8.5,2095,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,272132.8336,75900.0768197629,100,7590.00768197629,257072.611694752,287193.055505249
biomass,SSP5-8.5,2096,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,274503.40825,81583.7765051631,100,8158.37765051631,258315.417018402,290691.399481598
biomass,SSP5-8.5,2097,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,278073.8653,83184.8252379,100,8318.48252379,261568.191264821,294579.53933518
biomass,SSP5-8.5,2098,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,281576.18796,86357.6243629197,100,8635.76243629197,264440.961744036,298711.414175964
biomass,SSP5-8.5,2099,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,284881.85031,98638.6875482897,100,9863.86875482897,265309.794718445,304453.905901555
biomass,SSP5-8.5,2100,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,287755.85934,90214.6083918357,100,9021.46083918357,269855.323814819,305656.394865181
biomass,Base,2020,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2021,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2022,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2023,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2024,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2025,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2026,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2027,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2028,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2029,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2030,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2031,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2032,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2033,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2034,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2035,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2036,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2037,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2038,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2039,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2040,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2041,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2042,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2043,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2044,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2045,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2046,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2047,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2048,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2049,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2050,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2051,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2052,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2053,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2054,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
biomass,Base,2055,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,467618.004616667,20805.8817956447,100,2080.58817956447,463489.666281505,471746.342951829
