scenario,run,PC1,PC2,PC3,PC4,PC5
SSP5-8.5,19,-1.21256961653301,0.0848679603780637,1.07385963572377,0.416055887291069,-0.16296903243184
SSP5-8.5,20,-1.17297760228434,0.963078548903535,0.518846043190037,0.432656312796002,-0.122929200299362
SSP5-8.5,21,-1.24636939386503,0.235220004612327,-1.28743571736937,0.714821597064214,0.29572695633569
SSP5-8.5,22,-0.534329511218398,1.1486423802595,0.0331745281097759,0.918914541518995,-0.03257242660275
SSP5-8.5,23,-0.883323591330808,-0.204963987543333,-0.371952144080145,1.22272013452557,0.110697931934563
SSP5-8.5,24,-2.34499056339501,-0.402101273113397,-1.08286201743354,-0.381225519994294,0.1513693042383
SSP5-8.5,25,-1.21255034029812,0.0522836780632217,0.450254209626656,0.73620626594682,-0.0234547133144611
SSP5-8.5,26,-2.06347011742247,-1.02825856346039,0.819584087835152,0.00978353438692367,0.0897197975487505
SSP5-8.5,27,-1.39183418121085,-0.183944732659464,-0.462990006123873,0.454543469195743,0.0808876293252215
SSP5-8.5,28,-1.97286477153633,1.000946439577,0.970434804255117,0.297660344407633,-0.321644865309373
SSP5-8.5,29,-1.45892161800247,-0.576184345698168,0.232285695105091,0.45004110075861,-0.0906258718808212
SSP5-8.5,30,-0.68480162023721,0.624580920308543,0.18116162941302,1.43682818319952,0.0359278679202459
SSP5-8.5,31,-2.03937052815354,-1.04084652002399,0.538774976686226,-0.141554571267447,0.0832952329650348
SSP5-8.5,32,-1.05336798936141,-0.676713383857542,-0.142522807359486,0.931996007303636,0.291378402411229
SSP5-8.5,33,-1.89703080388461,-1.02676496507508,0.0941725342739958,0.0457275437413123,0.0585048105138264
SSP5-8.5,34,-1.76060511517579,0.410080709431469,-0.595427469167648,-0.0547224707845025,-0.0755161507035528
SSP5-8.5,35,-1.28168229281086,0.491230022106538,0.62072133525323,0.140901297175936,0.300028601152845
SSP5-8.5,36,-1.28718378778441,1.02868106314248,0.297897073386042,0.528548471816125,-0.00172087526818343
